timestamp,epoch,batch_in_epoch,batch_global,data_index,loss,E_proxy_sec,Norma_L2_latent,Czip_latent,EIE_ratio,is_post_shift,session_timestamp
2026-04-25 12:29:27,0,29,29,1856,0.6861249208450317,0.008601427078247,1.8026423454284668,,44.25100240909784,False,20260425_122923
2026-04-25 12:29:28,0,30,30,1920,0.685739278793335,0.0098798274993896,1.83357572555542,,37.85391596415453,False,20260425_122923
2026-04-25 12:29:28,0,31,31,1984,0.6854456663131714,0.0088422298431396,1.812771201133728,,42.76300758772977,False,20260425_122923
2026-04-25 12:29:28,0,32,32,2048,0.6852508187294006,0.0099749565124511,1.9886871576309204,,34.543956883746134,False,20260425_122923
2026-04-25 12:29:28,0,33,33,2112,0.6850503087043762,0.0096769332885742,1.9393469095230105,,36.50305534054144,False,20260425_122923
2026-04-25 12:29:28,0,34,34,2176,0.684640109539032,0.0121958255767822,1.9285523891448972,,29.108491078924043,False,20260425_122923
2026-04-25 12:29:28,0,35,35,2240,0.684327244758606,0.0114085674285888,1.8809993267059328,,31.88923324153967,False,20260425_122923
2026-04-25 12:29:28,0,36,36,2304,0.6837864518165588,0.0091383457183837,1.779072403907776,,42.05903309839872,False,20260425_122923
2026-04-25 12:29:28,0,37,37,2368,0.6837006211280823,0.0103490352630615,1.6156498193740845,,40.890165779421295,False,20260425_122923
2026-04-25 12:29:28,0,38,38,2432,0.6835082769393921,0.0101339817047119,1.5154653787612915,,44.50590564653875,False,20260425_122923
2026-04-25 12:29:28,0,39,39,2496,0.6834174990653992,0.0094516277313232,1.5988454818725586,,45.22441866494851,False,20260425_122923
2026-04-25 12:29:28,0,40,40,2560,0.6834770441055298,0.0091550350189208,1.3051542043685913,,57.20079909642606,False,20260425_122923
2026-04-25 12:29:29,0,41,41,2624,0.6831408739089966,0.0094523429870605,1.020483374595642,,70.821458308854,False,20260425_122923
2026-04-25 12:29:29,0,42,42,2688,0.682919442653656,0.0096576213836669,0.8658943176269531,,81.66470775296318,False,20260425_122923
2026-04-25 12:29:29,0,43,43,2752,0.682587742805481,0.0086894035339355,0.8428990244865417,,93.19507624279431,False,20260425_122923
2026-04-25 12:29:29,0,44,44,2816,0.6826226115226746,0.0098462104797363,0.6430515050888062,,107.8116755304332,False,20260425_122923
2026-04-25 12:29:29,0,45,45,2880,0.6825103163719177,0.0091443061828613,0.619462788105011,,120.48784534723885,False,20260425_122923
2026-04-25 12:29:29,0,46,46,2944,0.6823991537094116,0.0099320411682128,0.6199278235435486,,110.83038446279735,False,20260425_122923
2026-04-25 12:29:29,0,47,47,3008,0.6823416352272034,0.0110659599304199,0.8025873899459839,,76.82816257333803,False,20260425_122923
2026-04-25 12:29:29,0,48,48,3072,0.6821379661560059,0.0104854106903076,1.0146446228027344,,64.11694458076087,False,20260425_122923
2026-04-25 12:29:29,0,49,49,3136,0.6821420788764954,0.0088438987731933,1.13485586643219,,67.96579017269512,False,20260425_122923
2026-04-25 12:29:29,0,50,50,3200,0.6820781826972961,0.0106775760650634,1.2101105451583862,,52.7881495940824,False,20260425_122923
2026-04-25 12:29:29,0,51,51,3264,0.6818270087242126,0.0096325874328613,1.4409786462783811,,49.12173477070007,False,20260425_122923
2026-04-25 12:29:29,0,52,52,3328,0.6815862655639648,0.0104844570159912,1.4420558214187622,,45.08092461658246,False,20260425_122923
2026-04-25 12:29:30,0,53,53,3392,0.6814739108085632,0.0103626251220703,1.5034878253936768,,43.740075772812986,False,20260425_122923
2026-04-25 12:29:30,0,54,54,3456,0.6813788414001465,0.0107338428497314,1.5423344373703003,,41.158056133779226,False,20260425_122923
2026-04-25 12:29:30,0,55,55,3520,0.6813817024230957,0.0098698139190673,1.648054122924805,,41.88996834708451,False,20260425_122923
2026-04-25 12:29:30,0,56,56,3584,0.6812378764152527,0.0095281600952148,1.657382607460022,,43.138691098172295,False,20260425_122923
2026-04-25 12:29:30,0,57,57,3648,0.6812583208084106,0.0107295513153076,1.6418023109436035,,38.673136494507546,False,20260425_122923
2026-04-25 12:29:30,0,58,58,3712,0.6811231374740601,0.0087759494781494,1.6467468738555908,,47.1307847765475,False,20260425_122923
2026-04-25 12:29:30,0,59,59,3776,0.6808612942695618,0.0102829933166503,1.6678500175476074,,39.69923139807692,False,20260425_122923
2026-04-25 12:29:30,0,60,60,3840,0.6808797121047974,0.0096142292022705,1.624577522277832,,43.59287201062757,False,20260425_122923
2026-04-25 12:29:30,0,61,61,3904,0.68067866563797,0.0095293521881103,1.4544392824172974,,49.111496177728895,False,20260425_122923
2026-04-25 12:29:30,0,62,62,3968,0.6802594661712646,0.0079774856567382,1.5303030014038086,,55.72256915489693,False,20260425_122923
2026-04-25 12:29:30,0,63,63,4032,0.6800817251205444,0.0079901218414306,1.3837332725524902,,61.51135854631944,False,20260425_122923
2026-04-25 12:29:31,0,64,64,4096,0.6800039410591125,0.0093998908996582,1.2983717918395996,,55.71723359681927,False,20260425_122923
2026-04-25 12:29:31,0,65,65,4160,0.679991602897644,0.0092694759368896,1.244863986968994,,58.92864635146176,False,20260425_122923
2026-04-25 12:29:31,0,66,66,4224,0.6799108386039734,0.0092072486877441,1.0535378456115725,,70.09256445667896,False,20260425_122923
2026-04-25 12:29:31,0,67,67,4288,0.6799005270004272,0.00830078125,1.0771983861923218,,76.0380051429117,False,20260425_122923
2026-04-25 12:29:31,0,68,68,4352,0.6798757910728455,0.0075576305389404,0.9118585586547852,,98.654395810732,False,20260425_122923
2026-04-25 12:29:31,0,69,69,4416,0.6798356175422668,0.0088989734649658,0.7125439643859863,,107.21420672856549,False,20260425_122923
2026-04-25 12:29:31,0,70,70,4480,0.6798844933509827,0.009493350982666,0.7110670804977417,,100.71752042711894,False,20260425_122923
2026-04-25 12:29:31,0,71,71,4544,0.6799860596656799,0.0086896419525146,0.5557184219360352,,140.81318878177763,False,20260425_122923
2026-04-25 12:29:31,0,72,72,4608,0.6798038482666016,0.0081932544708251,0.5853830575942993,,141.73823694349062,False,20260425_122923
2026-04-25 12:29:31,0,73,73,4672,0.6796838641166687,0.0091609954833984,0.6390968561172485,,116.0907480366525,False,20260425_122923
2026-04-25 12:29:31,0,74,74,4736,0.6796606183052063,0.0074095726013183,0.8117822408676147,,112.9950457581312,False,20260425_122923
2026-04-25 12:29:31,0,75,75,4800,0.6795604228973389,0.0072660446166992,0.9198842644691468,,101.67093740408644,False,20260425_122923
2026-04-25 12:29:31,0,76,76,4864,0.6794822216033936,0.008791446685791,1.015204906463623,,76.13143980622847,False,20260425_122923
2026-04-25 12:29:32,0,77,77,4928,0.6792861223220825,0.0081410408020019,1.1318902969360352,,73.71713935542793,False,20260425_122923
2026-04-25 12:29:32,0,78,78,4992,0.6792043447494507,0.0108418464660644,1.208166003227234,,51.852606435352655,False,20260425_122923
2026-04-25 12:29:32,0,79,79,5056,0.6792060136795044,0.0100119113922119,1.2884950637817385,,52.65041103734044,False,20260425_122923
2026-04-25 12:29:32,0,80,80,5120,0.6790133118629456,0.0084574222564697,1.3520455360412598,,59.38119807495992,False,20260425_122923
2026-04-25 12:29:32,0,81,81,5184,0.6790437698364258,0.0091135501861572,1.4299465417861938,,52.10631705249327,False,20260425_122923
2026-04-25 12:29:32,0,82,82,5248,0.6790282130241394,0.0091814994812011,1.53782320022583,,48.0914416945518,False,20260425_122923
2026-04-25 12:29:32,0,83,83,5312,0.6790435314178467,0.0081169605255126,1.56557297706604,,53.435621639721,False,20260425_122923
2026-04-25 12:29:32,0,84,84,5376,0.6789038777351379,0.0096321105957031,1.8066385984420776,,39.01355663385461,False,20260425_122923
2026-04-25 12:29:32,0,85,85,5440,0.6787291765213013,0.0093331336975097,1.709208846092224,,42.54748556183652,False,20260425_122923
2026-04-25 12:29:32,0,86,86,5504,0.6786489486694336,0.0092246532440185,1.6861339807510376,,43.6317919602331,False,20260425_122923
2026-04-25 12:29:32,0,87,87,5568,0.6786229610443115,0.0079977512359619,1.622252106666565,,52.30489220470047,False,20260425_122923
2026-04-25 12:29:32,0,88,88,5632,0.6787025332450867,0.0084824562072753,1.621474027633667,,49.34553334748716,False,20260425_122923
2026-04-25 12:29:33,0,89,89,5696,0.6785759925842285,0.0072381496429443,1.5569764375686646,,60.2128096641491,False,20260425_122923
2026-04-25 12:29:33,0,90,90,5760,0.6784043908119202,0.0072154998779296,1.521613359451294,,61.78995996452894,False,20260425_122923
2026-04-25 12:29:33,0,91,91,5824,0.6784993410110474,0.0079281330108642,1.2144896984100342,,70.4668189990472,False,20260425_122923
2026-04-25 12:29:33,0,92,92,5888,0.6784170269966125,0.0093603134155273,1.1870787143707275,,61.05578663795831,False,20260425_122923
2026-04-25 12:29:33,0,93,93,5952,0.678357720375061,0.0081901550292968,1.0275441408157349,,80.60577582431605,False,20260425_122923
2026-04-25 12:29:33,0,94,94,6016,0.6782360672950745,0.0088694095611572,0.9195210337638856,,83.1619191800738,False,20260425_122923
2026-04-25 12:29:33,0,95,95,6080,0.6781584620475769,0.0113203525543212,0.8077378273010254,,74.165309068548,False,20260425_122923
2026-04-25 12:29:33,0,96,96,6144,0.6781620979309082,0.0107550621032714,0.6981617212295532,,90.31597142963652,False,20260425_122923
2026-04-25 12:29:33,0,97,97,6208,0.6780931949615479,0.0096914768218994,0.6333926916122437,,110.46542724467714,False,20260425_122923
2026-04-25 12:29:33,0,98,98,6272,0.678156316280365,0.008228063583374,0.5392372012138367,,152.84538353915542,False,20260425_122923
2026-04-25 12:29:33,0,99,99,6336,0.6780686974525452,0.0088162422180175,0.6050013303756714,,127.12584503409845,False,20260425_122923
2026-04-25 12:29:33,0,100,100,6400,0.6780375838279724,0.0083100795745849,0.6615276336669922,,123.33904876613668,False,20260425_122923
2026-04-25 12:29:33,0,101,101,6464,0.6780101656913757,0.0075161457061767,0.7229982018470764,,124.76816782239598,False,20260425_122923
2026-04-25 12:29:34,0,102,102,6528,0.6780062317848206,0.0079841613769531,0.8261303305625916,,102.79117064810042,False,20260425_122923
2026-04-25 12:29:34,0,103,103,6592,0.6779050827026367,0.0106482505798339,0.8977978229522705,,70.91075012247937,False,20260425_122923
2026-04-25 12:29:34,0,104,104,6656,0.6777754426002502,0.0089924335479736,0.942322552204132,,79.98508434000085,False,20260425_122923
2026-04-25 12:29:34,0,105,105,6720,0.6776416897773743,0.01023530960083,1.08539879322052,,60.99718578222568,False,20260425_122923
2026-04-25 12:29:34,0,106,106,6784,0.6776779294013977,0.0090007781982421,1.1532373428344729,,65.28668016929682,False,20260425_122923
2026-04-25 12:29:34,0,107,107,6848,0.6776507496833801,0.008437156677246,1.2540593147277832,,64.04595867740743,False,20260425_122923
2026-04-25 12:29:34,0,108,108,6912,0.6776386499404907,0.0082697868347167,1.2375797033309937,,66.21108049942436,False,20260425_122923
2026-04-25 12:29:34,0,109,109,6976,0.6776329874992371,0.010594367980957,1.2960588932037354,,49.35086277257339,False,20260425_122923
2026-04-25 12:29:34,0,110,110,7040,0.6775615215301514,0.0084810256958007,1.287144660949707,,62.06874953433708,False,20260425_122923
2026-04-25 12:29:34,0,111,111,7104,0.6775718927383423,0.0085890293121337,1.322842717170715,,59.63525581731856,False,20260425_122923
2026-04-25 12:29:34,0,112,112,7168,0.6776086688041687,0.007819652557373,1.379946231842041,,62.79561694111204,False,20260425_122923
2026-04-25 12:29:34,0,113,113,7232,0.6774910092353821,0.0078401565551757,1.3330291509628296,,64.82449684052426,False,20260425_122923
2026-04-25 12:29:34,0,114,114,7296,0.677354633808136,0.0082433223724365,1.3375394344329834,,61.43377840971532,False,20260425_122923
2026-04-25 12:29:35,0,115,115,7360,0.6774129271507263,0.0078198909759521,1.276062250137329,,67.88610957301358,False,20260425_122923
2026-04-25 12:29:35,0,116,116,7424,0.6773882508277893,0.0087461471557617,1.2193223237991333,,63.51881017502306,False,20260425_122923
2026-04-25 12:29:35,0,117,117,7488,0.6772875785827637,0.0081915855407714,1.1468183994293213,,72.09588675870813,False,20260425_122923
2026-04-25 12:29:35,0,118,118,7552,0.6772428154945374,0.0097901821136474,1.0805364847183228,,64.01978340352463,False,20260425_122923
2026-04-25 12:29:35,0,119,119,7616,0.6770902872085571,0.0082089900970458,1.0177698135375977,,81.04146558526973,False,20260425_122923
2026-04-25 12:29:35,0,120,120,7680,0.6770076155662537,0.0086336135864257,0.9000670313835144,,87.12165016181363,False,20260425_122923
2026-04-25 12:29:35,0,121,121,7744,0.676971971988678,0.0078115463256835,0.7339935898780823,,118.07050168842372,False,20260425_122923
2026-04-25 12:29:35,0,122,122,7808,0.6769141554832458,0.0081706047058105,0.6308507323265076,,131.3266254062424,False,20260425_122923
2026-04-25 12:29:35,0,123,123,7872,0.6768537759780884,0.0091743469238281,0.5452549457550049,,135.3069435131354,False,20260425_122923
2026-04-25 12:29:35,0,124,124,7936,0.6768805980682373,0.0085587501525878,0.4959375560283661,,159.46843041267732,False,20260425_122923
2026-04-25 12:29:35,0,125,125,8000,0.6768242716789246,0.0088515281677246,0.4882673919200897,,156.60295303360337,False,20260425_122923
2026-04-25 12:29:35,0,126,126,8064,0.6767417788505554,0.0080678462982177,0.5227164626121521,,160.4719738777417,False,20260425_122923
2026-04-25 12:29:35,0,127,127,8128,0.6768051981925964,0.0074827671051025,0.6849279999732971,,132.05551299411917,False,20260425_122923
2026-04-25 12:29:36,0,128,128,8192,0.6767439842224121,0.0079970359802246,0.6318448185920715,,133.9321761754826,False,20260425_122923
2026-04-25 12:29:36,0,129,129,8256,0.6767047643661499,0.0085866451263427,0.7920243740081787,,99.50322863124887,False,20260425_122923
2026-04-25 12:29:36,0,130,130,8320,0.6766199469566345,0.009209394454956,0.7782965898513794,,94.39926094806394,False,20260425_122923
2026-04-25 12:29:36,0,131,131,8384,0.6766064167022705,0.0091590881347656,0.9782766699790956,,75.51307878839104,False,20260425_122923
2026-04-25 12:29:36,0,132,132,8448,0.6765343546867371,0.0081923007965087,1.017576813697815,,81.15527665265284,False,20260425_122923
2026-04-25 12:29:36,0,133,133,8512,0.6765047907829285,0.0077080726623535,1.0002343654632568,,87.74518718243618,False,20260425_122923
2026-04-25 12:29:36,0,134,134,8576,0.6765669584274292,0.0080327987670898,1.0126742124557495,,83.1714256766895,False,20260425_122923
2026-04-25 12:29:36,0,135,135,8640,0.6764998435974121,0.0091555118560791,1.0266534090042114,,71.971609944025,False,20260425_122923
2026-04-25 12:29:36,0,136,136,8704,0.6764956116676331,0.0082950592041015,1.015648603439331,,80.29749887887345,False,20260425_122923
2026-04-25 12:29:36,0,137,137,8768,0.6764336228370667,0.0093686580657958,1.1313585042953491,,63.81864107319051,False,20260425_122923
2026-04-25 12:29:36,0,138,138,8832,0.6763982176780701,0.0079486370086669,1.1366417407989502,,74.86626885507357,False,20260425_122923
2026-04-25 12:29:36,0,139,139,8896,0.6762800216674805,0.0076816082000732,1.2066692113876345,,72.96022657036016,False,20260425_122923
2026-04-25 12:29:36,0,140,140,8960,0.676243782043457,0.0074601173400878,1.1434969902038574,,79.27250836418699,False,20260425_122923
2026-04-25 12:29:37,0,141,141,9024,0.6762425899505615,0.0077729225158691,1.199283480644226,,72.54313654225595,False,20260425_122923
2026-04-25 12:29:37,0,142,142,9088,0.6761642694473267,0.0095274448394775,1.1204591989517212,,63.34024342059271,False,20260425_122923
2026-04-25 12:29:37,0,143,143,9152,0.6761001944541931,0.0094029903411865,1.0423039197921753,,68.98436958271591,False,20260425_122923
2026-04-25 12:29:37,0,144,144,9216,0.6760777831077576,0.0084099769592285,0.9788303971290588,,82.1285983433388,False,20260425_122923
2026-04-25 12:29:37,0,145,145,9280,0.6760159730911255,0.0085446834564208,1.0026346445083618,,78.90749784856261,False,20260425_122923
2026-04-25 12:29:37,0,146,146,9344,0.6759589910507202,0.0077300071716308,0.96035498380661,,91.05601875048984,False,20260425_122923
2026-04-25 12:29:37,0,147,147,9408,0.6759017109870911,0.0082817077636718,0.9632487893104552,,84.72765223949483,False,20260425_122923
2026-04-25 12:29:37,0,148,148,9472,0.6759125590324402,0.0088136196136474,0.8226043581962585,,93.22775090220196,False,20260425_122923
2026-04-25 12:29:37,0,149,149,9536,0.6758288741111755,0.0071535110473632,0.5272774696350098,,179.17535596888249,False,20260425_122923
2026-04-25 12:29:37,0,150,150,9600,0.6757128834724426,0.0079627037048339,0.5108277201652527,,166.12201388968538,False,20260425_122923
2026-04-25 12:29:37,0,151,151,9664,0.6755653023719788,0.0084035396575927,0.3189471364021301,,252.04981007612625,False,20260425_122923
2026-04-25 12:29:37,0,152,152,9728,0.6754485368728638,0.007145881652832,0.3265835046768188,,289.4291043471643,False,20260425_122923
2026-04-25 12:29:37,0,153,153,9792,0.6753584742546082,0.0073254108428955,0.4704571962356567,,195.9666870839525,False,20260425_122923
2026-04-25 12:29:38,0,154,154,9856,0.6752175092697144,0.0084848403930664,0.4887996613979339,,162.8055185528796,False,20260425_122923
2026-04-25 12:29:38,0,155,155,9920,0.6751911640167236,0.0082263946533203,0.5392757058143616,,152.1970917278998,False,20260425_122923
2026-04-25 12:29:38,0,156,156,9984,0.6751145124435425,0.0094459056854248,0.6431277394294739,,111.1313517240164,False,20260425_122923
2026-04-25 12:29:38,0,157,157,10048,0.6751781105995178,0.0088956356048583,2.6726248264312744,,28.39902115132168,True,20260425_122923
2026-04-25 12:29:38,0,158,158,10112,0.6751564145088196,0.0080344676971435,2.5295603275299072,,33.220200384181894,True,20260425_122923
2026-04-25 12:29:38,0,159,159,10176,0.675035834312439,0.0102784633636474,3.0161209106445312,,21.77458507930576,True,20260425_122923
2026-04-25 12:29:38,0,160,160,10240,0.6750117540359497,0.0098614692687988,1.9875221252441408,,34.439571372391526,True,20260425_122923
2026-04-25 12:29:38,0,161,161,10304,0.675083339214325,0.009570837020874,2.7356772422790527,,25.78354398320756,True,20260425_122923
2026-04-25 12:29:38,0,162,162,10368,0.6749992370605469,0.0089058876037597,2.3062820434570312,,32.86348789795239,True,20260425_122923
2026-04-25 12:29:38,0,163,163,10432,0.6749270558357239,0.0089259147644042,2.094992160797119,,36.09289353866412,True,20260425_122923
2026-04-25 12:29:38,0,164,164,10496,0.6748588681221008,0.0097105503082275,1.9948101043701167,,34.83915052943746,True,20260425_122923
2026-04-25 12:29:38,0,165,165,10560,0.674861490726471,0.0076193809509277,1.785973310470581,,49.59295592145229,True,20260425_122923
2026-04-25 12:29:38,0,166,166,10624,0.6748413443565369,0.0085182189941406,2.0757322311401367,,38.16643113579379,True,20260425_122923
2026-04-25 12:29:39,0,167,167,10688,0.674827516078949,0.0089056491851806,2.321491479873657,,32.64074820642761,True,20260425_122923
2026-04-25 12:29:39,0,168,168,10752,0.6748234033584595,0.008542776107788,1.799430251121521,,43.89914826571293,True,20260425_122923
2026-04-25 12:29:39,0,169,169,10816,0.6748138666152954,0.0078556537628173,2.8505799770355225,,30.134808382299443,True,20260425_122923
2026-04-25 12:29:39,0,170,170,10880,0.6747353672981262,0.0095033645629882,1.578539252281189,,44.97805794327794,True,20260425_122923
2026-04-25 12:29:39,0,171,171,10944,0.6746976375579834,0.0067970752716064,2.356355667114258,,42.12561622052251,True,20260425_122923
2026-04-25 12:29:39,0,172,172,11008,0.6747097373008728,0.0170314311981201,2.283863306045532,,17.345855592344837,True,20260425_122923
2026-04-25 12:29:39,0,173,173,11072,0.674626886844635,0.0107557773590087,1.479349136352539,,42.3985651365282,True,20260425_122923
2026-04-25 12:29:39,0,174,174,11136,0.6746039986610413,0.0100059509277343,2.773648738861084,,24.307432156402992,True,20260425_122923
2026-04-25 12:29:39,0,175,175,11200,0.6745553016662598,0.0103065967559814,1.5593098402023315,,41.97298496439288,True,20260425_122923
2026-04-25 12:29:39,0,176,176,11264,0.674532413482666,0.0080180168151855,2.067603588104248,,40.68820996090803,True,20260425_122923
2026-04-25 12:29:39,0,177,177,11328,0.6744747161865234,0.0078394412994384,2.317763328552246,,37.12029973152981,True,20260425_122923
2026-04-25 12:29:40,0,178,178,11392,0.6744142174720764,0.0095171928405761,1.4486428499221802,,48.91662899500751,True,20260425_122923
2026-04-25 12:29:40,0,179,179,11456,0.6743632555007935,0.0086505413055419,1.5104751586914062,,51.61037648074984,True,20260425_122923
2026-04-25 12:29:40,0,180,180,11520,0.674237072467804,0.0096800327301025,0.7652495503425598,,91.019138254479,True,20260425_122923
2026-04-25 12:29:40,0,181,181,11584,0.6741136312484741,0.008876085281372,1.238211989402771,,61.33616773621487,True,20260425_122923
2026-04-25 12:29:40,0,182,182,11648,0.6740543246269226,0.0090401172637939,0.7866781949996948,,94.78153171027968,True,20260425_122923
2026-04-25 12:29:40,0,183,183,11712,0.6740528345108032,0.0091187953948974,0.7962486743927002,,92.8341458200892,True,20260425_122923
2026-04-25 12:29:40,0,184,184,11776,0.6740332245826721,0.0092377662658691,1.7235969305038452,,42.332958699178505,True,20260425_122923
2026-04-25 12:29:40,0,185,185,11840,0.6739712953567505,0.0085153579711914,0.8114532828330994,,97.5382521497588,True,20260425_122923
2026-04-25 12:29:40,0,186,186,11904,0.6738985180854797,0.0084004402160644,1.4375826120376587,,55.803269480159365,True,20260425_122923
2026-04-25 12:29:40,0,187,187,11968,0.6738940477371216,0.010080337524414,1.3857272863388062,,48.2434966575176,True,20260425_122923
2026-04-25 12:29:40,0,188,188,12032,0.6738186478614807,0.0094928741455078,1.9560214281082156,,36.288723746953046,True,20260425_122923
2026-04-25 12:29:40,0,189,189,12096,0.6737647652626038,0.0095961093902587,1.059055209159851,,66.29709591151625,True,20260425_122923
2026-04-25 12:29:40,0,190,190,12160,0.6737474203109741,0.0087668895721435,1.6203348636627195,,47.42930956431389,True,20260425_122923
2026-04-25 12:29:41,0,191,191,12224,0.6737205386161804,0.0082936286926269,1.019378900527954,,79.68921688840521,True,20260425_122923
2026-04-25 12:29:41,0,192,192,12288,0.6736181378364563,0.008333683013916,1.7188730239868164,,47.02545424686687,True,20260425_122923
2026-04-25 12:29:41,0,193,193,12352,0.6735782623291016,0.0090689659118652,1.3820935487747192,,53.73940503200596,True,20260425_122923
2026-04-25 12:29:41,0,194,194,12416,0.673517644405365,0.0084185600280761,1.4397908449172974,,55.56633551572529,True,20260425_122923
2026-04-25 12:29:41,0,195,195,12480,0.6734194159507751,0.0080955028533935,1.9895286560058596,,41.81110108270013,True,20260425_122923
2026-04-25 12:29:41,0,196,196,12544,0.6733934283256531,0.0078964233398437,2.012770652770996,,42.36860438971997,True,20260425_122923
2026-04-25 12:29:41,0,197,197,12608,0.6733960509300232,0.0082337856292724,1.9812604188919067,,41.27902644740493,True,20260425_122923
2026-04-25 12:29:41,0,198,198,12672,0.6732985973358154,0.0094399452209472,1.8597174882888796,,38.35228645761267,True,20260425_122923
2026-04-25 12:29:41,0,199,199,12736,0.6732292175292969,0.0079801082611083,2.192549467086792,,38.47731617717858,True,20260425_122923
2026-04-25 12:29:41,0,200,200,12800,0.673195481300354,0.0082628726959228,2.09594202041626,,38.87146115152531,True,20260425_122923
2026-04-25 12:29:41,0,201,201,12864,0.6731767058372498,0.0082311630249023,1.9802521467208865,,41.29974626091969,True,20260425_122923
2026-04-25 12:29:41,0,202,202,12928,0.6731154918670654,0.0085828304290771,1.992350459098816,,39.36346490932622,True,20260425_122923
2026-04-25 12:29:41,0,203,203,12992,0.6730976700782776,0.00836181640625,1.881271719932556,,42.78838869604255,True,20260425_122923
2026-04-25 12:29:42,0,204,204,13056,0.6730583310127258,0.0084376335144042,2.4863297939300537,,32.082877424386695,True,20260425_122923
2026-04-25 12:29:42,0,205,205,13120,0.6730083227157593,0.0085158348083496,2.288400650024414,,34.53513389623436,True,20260425_122923
2026-04-25 12:29:42,0,206,206,13184,0.6729299426078796,0.0091075897216796,2.2918834686279297,,32.238428443494065,True,20260425_122923
2026-04-25 12:29:42,0,207,207,13248,0.6728649139404297,0.0095400810241699,2.732048988342285,,25.815903994005215,True,20260425_122923
